#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1107: Buckinghorse, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Buckinghorse (1107) 
# Washington  SNOTEL Site - 4870 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 10, 2021 7:23:37 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2010-03-11,54.2,V,,41.4,V,U
2010-03-12,56.4,V,,38.4,V,U
2010-03-13,58.3,V,,37.9,V,U
2010-03-14,58.6,V,,38.1,V,U
2010-03-15,58.6,V,,38.3,V,U
2010-03-16,58.3,V,,39.4,V,U
2010-03-17,59.6,V,,39.2,V,U
2010-03-18,59.7,V,,40.1,V,U
2010-03-19,59.7,V,,40.3,V,U
2010-03-20,59.5,V,,40.8,V,U
2010-03-21,59.5,V,,41.3,V,U
2010-03-22,60.2,V,,41.8,E,U
2010-03-23,60.2,V,,41.8,V,U
2010-03-24,60.1,V,,42.0,V,U
2010-03-25,59.8,V,,42.1,V,U
2010-03-26,60.2,V,,41.5,V,U
2010-03-27,60.4,V,,41.9,V,U
2010-03-28,60.3,V,,42.8,V,U
2010-03-29,62.6,V,,40.4,V,U
2010-03-30,66.0,V,,39.5,V,U
2010-03-31,66.4,V,,39.8,V,U
2010-04-01,66.6,V,,40.4,V,U
2010-04-02,66.9,V,,40.1,V,U
2010-04-03,70.9,V,,36.4,V,U
2010-04-04,72.0,V,,36.9,V,U
2010-04-05,72.6,V,,37.2,V,U
2010-04-06,73.2,V,,37.5,V,U
2010-04-07,73.3,V,,37.6,V,U
2010-04-08,74.2,V,,38.1,V,U
2010-04-09,75.7,V,,38.8,V,U
2010-04-10,75.6,V,,38.8,V,U
2010-04-11,75.4,V,,38.7,V,U
2010-04-12,75.0,V,,41.9,V,U
2010-04-13,74.9,V,,41.8,V,U
2010-04-14,74.7,V,,41.7,V,U
2010-04-15,74.5,V,,42.1,V,U
2010-04-16,74.3,V,,42.7,V,U
2010-04-17,73.7,V,,42.8,V,U
2010-04-18,72.9,V,,43.1,V,U
2010-04-19,72.1,V,,43.4,V,U
2010-04-20,71.5,V,,43.6,V,U
2010-04-21,70.9,V,,44.0,V,U
2010-04-22,70.8,V,,44.2,V,U
2010-04-23,70.5,V,,44.6,V,U
2010-04-24,70.2,V,,44.4,V,U
2010-04-25,70.5,V,,44.6,V,U
2010-04-26,70.3,V,,45.1,V,U
2010-04-27,71.5,V,,44.7,V,U
2010-04-28,72.1,V,,44.2,V,U
2010-04-29,72.3,V,,44.9,V,U
2010-04-30,72.4,V,,45.0,V,U
2010-05-01,72.1,V,,45.6,V,U
2010-05-02,71.9,V,,45.2,V,U
2010-05-03,72.8,V,,43.9,V,U
2010-05-04,74.4,V,,42.3,V,U
2010-05-05,74.5,V,,44.1,V,U
2010-05-06,74.5,V,,44.3,V,U
2010-05-07,74.1,V,,45.2,V,U
2010-05-08,74.0,V,,45.1,V,U
2010-05-09,73.6,V,,45.4,V,U
2010-05-10,72.9,V,,45.6,V,U
2010-05-11,73.0,V,,45.3,V,U
2010-05-12,72.3,V,,45.5,V,U
2010-05-13,71.7,V,,45.7,V,U
2010-05-14,70.7,V,,45.9,V,U
2010-05-15,69.4,V,,46.0,V,U
2010-05-16,68.4,V,,45.9,V,U
2010-05-17,67.3,V,,46.1,V,U
2010-05-18,66.5,V,,46.2,V,U
2010-05-19,65.8,V,,46.7,V,U
2010-05-20,66.5,V,,45.2,V,U
2010-05-21,68.5,V,,44.2,V,U
2010-05-22,68.6,V,,45.7,E,U
2010-05-23,68.7,V,,46.4,V,U
2010-05-24,68.3,V,,46.8,V,U
2010-05-25,67.9,V,,47.2,V,U
2010-05-26,67.9,V,,46.8,V,U
2010-05-27,67.4,V,,46.8,V,U
2010-05-28,66.9,V,,46.8,V,U
2010-05-29,66.6,V,,46.9,V,U
2010-05-30,66.6,V,,47.2,V,U
2010-05-31,65.7,V,,46.9,V,U
2010-06-01,64.5,V,,47.1,V,U
2010-06-02,63.9,V,,47.0,V,U
2010-06-03,62.8,V,,47.2,V,U
2010-06-04,62.2,V,,47.1,V,U
2010-06-05,61.6,V,,47.4,V,U
2010-06-06,60.8,V,,47.5,V,U
2010-06-07,59.7,V,,47.0,V,U
2010-06-08,58.7,V,,47.3,V,U
2010-06-09,57.9,V,,47.1,V,U
2010-06-10,57.1,V,,46.8,V,U
2010-06-11,56.7,V,,47.6,V,U
2010-06-12,56.1,V,,47.5,V,U
2010-06-13,54.6,V,,47.9,V,U
2010-06-14,53.5,V,,47.8,V,U
2010-06-15,52.6,V,,48.7,V,U
2010-06-16,52.4,V,,48.1,V,U
2010-06-17,51.6,V,,48.2,V,U
2010-06-18,50.7,V,,48.3,V,U
2010-06-19,49.6,V,,48.6,V,U
2010-06-20,48.7,V,,48.2,V,U
2010-06-21,47.8,V,,48.8,V,U
2010-06-22,46.7,V,,48.6,V,U
2010-06-23,45.3,V,,49.2,V,U
2010-06-24,43.8,V,,49.2,V,U
2010-06-25,42.6,V,,49.5,V,U
2010-06-26,41.0,V,,49.4,V,U
2010-06-27,39.8,V,,49.8,V,U
2010-06-28,38.5,V,,49.4,V,U
2010-06-29,37.5,V,,50.0,V,U
2010-06-30,37.0,V,,50.0,V,U
2010-07-01,36.3,V,,50.4,V,U
2010-07-02,35.9,V,,49.9,V,U
2010-07-03,35.3,V,,50.4,V,U
2010-07-04,34.5,V,,50.0,V,U
2010-07-05,33.9,V,,50.6,V,U
2010-07-06,33.0,V,,50.8,V,U
2010-07-07,32.2,V,,52.8,V,U
2010-07-08,30.9,V,,53.3,V,U
2010-07-09,29.3,V,,55.3,V,U
2010-07-10,27.8,V,,56.7,V,U
2010-07-11,26.3,V,,58.4,V,U
2010-07-12,24.7,V,,60.2,V,U
2010-07-13,23.9,V,,61.3,V,U
2010-07-14,23.0,V,,62.2,V,U
2010-07-15,21.6,V,,63.5,V,U
2010-07-16,19.9,V,,66.3,V,U
2010-07-17,18.1,V,,64.6,V,U
2010-07-18,16.4,V,,68.3,V,U
2010-07-19,14.7,V,,66.8,V,U
2010-07-20,12.8,V,,71.1,V,U
2010-07-21,11.1,V,,69.4,V,U
2010-07-22,9.1,V,,70.0,V,U
2010-07-23,7.1,V,,71.0,V,U
2010-07-24,4.9,V,,70.0,V,U
2010-07-25,2.1,V,,52.5,V,U
2010-07-26,0.0,E,,,,
2010-07-27,0.0,E,,,,
2010-07-28,0.0,E,,,,
2010-07-29,0.0,E,,,,
2010-07-30,0.0,E,,,,
2010-07-31,0.0,E,,,,
2010-08-01,0.0,E,,,,
2010-08-02,0.0,E,,,,
2010-08-03,0.0,E,,,,
2010-08-04,0.0,E,,,,
2010-08-05,0.0,E,,,,
2010-08-06,0.0,E,,,,
2010-08-07,0.0,E,,,,
2010-08-08,0.0,E,,,,
2010-08-09,0.0,E,,,,
2010-08-10,0.0,E,,,,
2010-08-11,0.0,E,,,,
2010-08-12,0.0,E,,,,
2010-08-13,0.0,E,,,,
2010-08-14,0.0,E,,,,
2010-08-15,0.0,E,,,,
2010-08-16,0.0,E,,,,
2010-08-17,0.0,V,,,,
2010-08-18,0.0,V,,,,
2010-08-19,0.0,E,,,,
2010-08-20,0.0,E,,,,
2010-08-21,0.0,E,,,,
2010-08-22,0.0,E,,,,
2010-08-23,0.0,E,,,,
2010-08-24,0.0,E,,,,
2010-08-25,0.0,E,,,,
2010-08-26,0.0,E,,,,
2010-08-27,0.0,E,,,,
2010-08-28,0.0,E,,,,
2010-08-29,0.0,E,,,,
2010-08-30,0.0,E,,,,
2010-08-31,0.0,E,,,,
2010-09-01,0.0,E,,,,
2010-09-02,0.0,E,,,,
2010-09-03,0.0,E,,,,
2010-09-04,0.0,E,,,,
2010-09-05,0.0,E,,,,
2010-09-06,0.0,E,,,,
2010-09-07,0.0,E,,,,
2010-09-08,0.0,E,,,,
2010-09-09,0.0,E,,,,
2010-09-10,0.0,E,,,,
2010-09-11,0.0,E,,,,
2010-09-12,0.0,E,,,,
2010-09-13,0.0,E,,,,
2010-09-14,0.0,E,,,,
2010-09-15,0.0,E,,,,
2010-09-16,0.0,E,,,,
2010-09-17,0.0,E,,,,
2010-09-18,0.0,V,,,,
2010-09-19,0.0,V,,,,
2010-09-20,0.0,E,,,,
2010-09-21,0.0,E,,,,
2010-09-22,0.0,E,,,,
2010-09-23,0.0,E,,,,
2010-09-24,0.0,E,,,,
2010-09-25,0.0,E,,,,
2010-09-26,0.0,E,,,,
2010-09-27,0.0,V,,,,
2010-09-28,0.0,E,,,,
2010-09-29,0.0,V,,,,
2010-09-30,0.0,E,,,,
2010-10-01,0.0,E,,,,
2010-10-02,0.0,E,,,,
2010-10-03,0.0,E,,,,
2010-10-04,0.0,E,,,,
2010-10-05,0.0,E,,,,
2010-10-06,0.0,E,,,,
2010-10-07,0.0,E,,,,
2010-10-08,0.0,E,,,,
2010-10-09,0.0,E,,,,
2010-10-10,0.0,E,,,,
2010-10-11,0.0,E,,,,
2010-10-12,0.0,E,,,,
2010-10-13,0.0,E,,,,
2010-10-14,0.0,E,,,,
2010-10-15,0.0,E,,,,
2010-10-16,0.0,E,,,,
2010-10-17,0.0,E,,,,
2010-10-18,0.0,E,,,,
2010-10-19,0.0,V,,,,
2010-10-20,0.0,V,,,,
2010-10-21,0.0,V,,,,
2010-10-22,0.1,V,,,,
2010-10-23,0.0,V,,,,
2010-10-24,0.5,V,,,,
2010-10-25,2.3,V,,25.6,V,U
2010-10-26,5.8,V,,19.3,V,U
2010-10-27,6.5,V,,22.4,V,U
2010-10-28,6.5,V,,24.1,V,U
2010-10-29,6.8,V,,29.6,V,U
2010-10-30,6.7,V,,31.9,V,U
2010-10-31,6.8,V,,37.8,V,U
2010-11-01,7.1,V,,35.5,V,U
2010-11-02,6.6,V,,44.0,V,U
2010-11-03,6.4,V,,40.0,V,U
2010-11-04,5.7,V,,47.5,V,U
2010-11-05,5.1,V,,51.0,V,U
2010-11-06,4.3,V,,47.8,V,U
2010-11-07,3.9,V,,48.8,V,U
2010-11-08,4.0,V,,66.7,V,U
2010-11-09,3.9,V,,65.0,V,U
2010-11-10,4.3,V,,39.1,V,U
2010-11-11,4.0,V,,36.4,V,U
2010-11-12,4.2,V,,46.7,V,U
2010-11-13,4.7,V,,42.7,V,U
2010-11-14,4.2,V,,42.0,V,U
2010-11-15,3.7,V,,46.2,V,U
2010-11-16,3.6,V,,60.0,V,U
2010-11-17,3.5,V,,58.3,V,U
2010-11-18,5.4,V,,28.4,E,U
2010-11-19,6.3,V,,24.2,V,U
2010-11-20,6.5,V,,24.1,V,U
2010-11-21,6.6,V,,26.4,V,U
2010-11-22,6.8,V,,27.2,V,U
2010-11-23,7.4,V,,22.4,V,U
2010-11-24,7.6,V,,26.2,V,U
2010-11-25,7.8,V,,28.9,V,U
2010-11-26,8.1,V,,28.9,V,U
2010-11-27,9.9,V,,26.1,V,U
2010-11-28,9.9,V,,28.3,V,U
2010-11-29,10.0,V,,30.3,V,U
2010-11-30,11.5,V,,29.5,V,U
2010-12-01,14.2,V,,29.0,V,U
2010-12-02,14.2,V,,30.9,V,U
2010-12-03,14.1,V,,31.3,V,U
2010-12-04,14.0,V,,31.8,V,U
2010-12-05,14.0,V,,32.6,V,U
2010-12-06,14.0,V,,32.6,V,U
2010-12-07,14.0,V,,34.1,V,U
2010-12-08,15.3,V,,32.6,V,U
2010-12-09,17.7,V,,32.2,E,U
2010-12-10,19.2,V,,29.5,V,U
2010-12-11,19.3,V,,31.1,V,U
2010-12-12,20.1,V,,35.3,V,U
2010-12-13,18.5,V,,37.8,V,U
2010-12-14,19.1,V,,37.5,V,U
2010-12-15,21.0,V,,34.4,V,U
2010-12-16,21.5,V,,32.6,V,U
2010-12-17,21.5,V,,33.1,V,U
2010-12-18,21.5,V,,34.1,V,U
2010-12-19,22.0,V,,33.3,V,U
2010-12-20,22.4,V,,33.4,V,U
2010-12-21,23.7,V,,31.6,V,U
2010-12-22,25.1,V,,31.4,V,U
2010-12-23,25.8,V,,31.9,V,U
2010-12-24,28.7,V,,30.2,V,U
2010-12-25,32.1,V,,30.3,V,U
2010-12-26,33.5,V,,30.5,V,U
2010-12-27,36.4,V,,28.9,V,U
2010-12-28,37.3,V,,29.8,V,U
2010-12-29,37.1,V,,31.2,V,U
2010-12-30,37.0,V,,32.5,V,U
2010-12-31,36.8,V,,32.9,V,U
2011-01-01,36.8,V,,33.8,V,U
2011-01-02,36.5,V,,34.1,V,U
2011-01-03,36.4,V,,34.7,V,U
2011-01-04,36.3,V,,35.2,V,U
2011-01-05,36.3,V,,35.2,V,U
2011-01-06,37.5,V,,34.7,V,U
2011-01-07,37.4,V,,35.3,V,U
2011-01-08,38.1,V,,35.6,V,U
2011-01-09,38.2,V,,35.4,V,U
2011-01-10,38.1,V,,35.9,V,U
2011-01-11,38.1,V,,35.9,V,U
2011-01-12,39.0,V,,34.8,V,U
2011-01-13,41.5,V,,35.5,V,U
2011-01-14,42.1,V,,36.6,V,U
2011-01-15,42.4,V,,37.2,V,U
2011-01-16,42.4,V,,38.5,V,U
2011-01-17,41.7,V,,39.3,V,U
2011-01-18,42.1,V,,39.7,V,U
2011-01-19,42.1,V,,39.7,V,U
2011-01-20,42.1,V,,40.1,V,U
2011-01-21,42.0,V,,40.0,V,U
2011-01-22,42.4,V,,41.2,V,U
2011-01-23,42.0,V,,41.2,V,U
2011-01-24,42.1,V,,41.7,V,U
2011-01-25,42.2,V,,41.8,V,U
2011-01-26,42.4,V,,42.4,V,U
2011-01-27,42.4,V,,42.4,V,U
2011-01-28,42.5,V,,42.9,V,U
2011-01-29,43.0,V,,42.6,V,U
2011-01-30,43.1,V,,42.7,V,U
2011-01-31,43.3,V,,42.9,V,U
2011-02-01,43.3,V,,42.9,V,U
2011-02-02,43.1,V,,43.1,V,U
2011-02-03,42.9,V,,43.3,V,U
2011-02-04,43.0,V,,44.3,V,U
2011-02-05,43.2,V,,44.1,V,U
2011-02-06,43.3,V,,44.2,V,U
2011-02-07,43.6,V,,44.5,V,U
2011-02-08,43.8,V,,44.2,V,U
2011-02-09,44.0,V,,44.9,V,U
2011-02-10,43.8,V,,45.2,V,U
2011-02-11,43.7,V,,44.6,V,U
2011-02-12,43.8,V,,44.7,V,U
2011-02-13,45.8,V,,41.6,V,U
2011-02-14,46.3,V,,41.7,V,U
2011-02-15,49.7,V,,37.7,V,U
2011-02-16,51.6,V,,35.6,V,U
2011-02-17,52.0,V,,35.9,V,U
2011-02-18,52.1,V,,35.9,V,U
2011-02-19,52.4,V,,35.9,V,U
2011-02-20,52.1,V,,36.4,V,U
2011-02-21,52.0,V,,37.1,V,U
2011-02-22,52.1,V,,37.2,E,U
2011-02-23,52.5,V,,36.2,E,U
2011-02-24,53.5,V,,35.4,V,U
2011-02-25,53.7,V,,36.0,E,U
2011-02-26,53.7,V,,36.8,V,U
2011-02-27,53.6,V,,37.7,E,U
2011-02-28,55.7,V,,35.7,V,U
2011-03-01,56.7,V,,35.0,E,U
2011-03-02,57.1,V,,35.9,V,U
2011-03-03,60.1,V,,35.4,V,U
2011-03-04,61.1,V,,35.1,V,U
2011-03-05,62.4,V,,35.3,V,U
2011-03-06,62.3,V,,36.4,V,U
2011-03-07,62.3,V,,37.3,V,U
2011-03-08,62.1,V,,37.6,V,U
2011-03-09,62.5,V,,38.1,V,U
2011-03-10,66.0,V,,37.1,V,U
2011-03-11,68.1,V,,36.8,E,U
2011-03-12,69.3,V,,37.3,E,U
2011-03-13,70.6,V,,37.0,E,U
2011-03-14,74.6,V,,38.3,E,U
2011-03-15,77.2,V,,37.5,E,U
2011-03-16,80.3,V,,36.3,E,U
2011-03-17,80.9,V,,36.0,E,U
2011-03-18,80.9,V,,36.9,E,U
2011-03-19,81.4,V,,38.4,E,U
2011-03-20,81.3,V,,38.5,E,U
2011-03-21,81.2,V,,39.0,E,U
2011-03-22,81.3,V,,39.1,E,U
2011-03-23,81.3,V,,39.7,E,U
2011-03-24,81.2,V,,40.2,E,U
2011-03-25,81.4,V,,39.5,E,U
2011-03-26,81.9,V,,40.0,E,U
2011-03-27,81.9,V,,40.1,E,U
2011-03-28,82.2,V,,40.9,E,U
2011-03-29,82.5,V,,41.0,E,U
2011-03-30,83.4,V,,41.3,E,U
2011-03-31,83.7,V,,42.7,V,U
2011-04-01,83.3,V,,43.6,E,U
2011-04-02,84.3,V,,43.0,V,U
2011-04-03,84.6,V,,43.8,E,U
2011-04-04,84.8,V,,43.5,E,U
2011-04-05,86.1,V,,43.3,E,U
2011-04-06,87.1,V,,41.9,E,U
2011-04-07,87.6,V,,41.9,E,U
2011-04-08,87.5,V,,42.7,E,U
2011-04-09,87.5,V,,43.3,E,U
2011-04-10,87.4,V,,44.1,E,U
2011-04-11,89.1,V,,43.3,E,U
2011-04-12,89.3,V,,43.4,E,U
2011-04-13,89.4,V,,44.3,E,U
2011-04-14,90.4,V,,43.9,E,U
2011-04-15,92.4,V,,40.7,E,U
2011-04-16,92.4,V,,42.6,E,U
2011-04-17,92.3,V,,43.7,E,U
2011-04-18,92.3,V,,44.2,E,U
2011-04-19,92.4,V,,44.4,E,U
2011-04-20,92.4,V,,43.8,E,U
2011-04-21,92.4,V,,44.2,E,U
2011-04-22,95.1,V,,46.2,E,U
2011-04-23,95.5,V,,46.6,E,U
2011-04-24,95.0,V,,47.0,E,U
2011-04-25,95.2,V,,47.1,E,U
2011-04-26,95.5,V,,46.8,E,U
2011-04-27,95.5,V,,47.5,E,U
2011-04-28,94.9,V,,43.7,E,U
2011-04-29,95.3,V,,43.5,E,U
2011-04-30,95.3,V,,44.5,E,U
2011-05-01,95.0,V,,45.5,E,U
2011-05-02,94.5,V,,45.9,E,U
2011-05-03,95.0,V,,46.1,E,U
2011-05-04,94.9,V,,46.5,E,U
2011-05-05,94.4,V,,47.0,E,U
2011-05-06,94.1,V,,47.5,E,U
2011-05-07,93.9,V,,47.4,E,U
2011-05-08,94.1,V,,48.0,E,U
2011-05-09,94.1,V,,48.0,E,U
2011-05-10,93.4,V,,48.6,E,U
2011-05-11,92.1,V,,49.0,E,U
2011-05-12,92.9,V,,48.6,E,U
2011-05-13,93.2,V,,49.3,E,U
2011-05-14,93.0,V,,50.0,E,U
2011-05-15,92.2,V,,50.4,E,U
2011-05-16,92.1,V,,50.6,E,U
2011-05-17,92.4,V,,51.3,E,U
2011-05-18,92.0,V,,51.4,E,U
2011-05-19,91.1,V,,51.2,E,U
2011-05-20,89.9,V,,51.4,E,U
2011-05-21,88.8,V,,51.3,E,U
2011-05-22,88.4,V,,52.0,E,U
2011-05-23,87.6,V,,51.5,E,U
2011-05-24,87.6,V,,51.8,E,U
2011-05-25,87.0,V,,51.8,E,U
2011-05-26,86.6,V,,51.5,E,U
2011-05-27,86.7,V,,52.5,E,U
2011-05-28,87.0,V,,51.8,E,U
2011-05-29,87.1,V,,52.5,E,U
2011-05-30,86.1,V,,52.8,E,U
2011-05-31,85.4,V,,52.7,E,U
2011-06-01,85.2,V,,53.2,E,U
2011-06-02,84.5,V,,53.1,E,U
2011-06-03,84.1,V,,53.6,E,U
2011-06-04,83.1,V,,53.3,E,U
2011-06-05,81.5,V,,53.6,E,U
2011-06-06,80.2,V,,53.8,E,U
2011-06-07,78.8,V,,54.7,E,U
2011-06-08,78.3,V,,54.8,E,U
2011-06-09,77.5,V,,55.8,E,U
2011-06-10,76.5,V,,56.2,E,U
2011-06-11,75.6,V,,56.8,E,U
2011-06-12,75.0,V,,56.0,E,U
2011-06-13,74.2,V,,56.6,E,U
2011-06-14,73.5,V,,57.0,E,U
2011-06-15,73.1,V,,57.1,E,U
2011-06-16,72.9,V,,57.0,E,U
2011-06-17,72.3,V,,57.4,E,U
2011-06-18,71.2,V,,57.4,E,U
2011-06-19,70.5,V,,57.8,E,U
2011-06-20,69.6,V,,58.5,E,U
2011-06-21,68.9,V,,57.9,E,U
2011-06-22,67.6,V,,58.8,E,U
2011-06-23,66.0,V,,59.5,V,U
2011-06-24,65.5,V,,59.0,E,U
2011-06-25,65.0,V,,59.6,E,U
2011-06-26,64.5,V,,59.2,E,U
2011-06-27,63.5,V,,59.9,E,U
2011-06-28,62.1,V,,59.7,E,U
2011-06-29,60.4,V,,59.8,E,U
2011-06-30,59.3,V,,59.9,E,U
2011-07-01,58.8,V,,60.0,E,U
2011-07-02,57.7,V,,60.1,E,U
2011-07-03,55.9,V,,60.1,E,U
2011-07-04,54.2,V,,60.2,E,U
2011-07-05,52.7,V,,59.9,E,U
2011-07-06,50.9,V,,59.9,E,U
2011-07-07,48.8,V,,60.2,E,U
2011-07-08,47.8,V,,59.8,E,U
2011-07-09,46.8,V,,60.0,E,U
2011-07-10,45.8,V,,60.3,E,U
2011-07-11,44.6,V,,60.3,E,U
2011-07-12,43.6,V,,59.7,E,U
2011-07-13,42.8,V,,60.3,E,U
2011-07-14,42.2,V,,60.3,E,U
2011-07-15,41.5,V,,60.1,E,U
2011-07-16,40.7,V,,59.9,E,U
2011-07-17,39.4,V,,59.7,E,U
2011-07-18,38.4,V,,60.0,E,U
2011-07-19,36.8,V,,60.3,E,U
2011-07-20,35.7,V,,59.5,E,U
2011-07-21,34.6,V,,59.7,E,U
2011-07-22,33.5,V,,59.8,E,U
2011-07-23,32.7,V,,59.5,E,U
2011-07-24,31.3,V,,60.2,E,U
2011-07-25,29.5,V,,60.2,E,U
2011-07-26,28.7,V,,59.8,E,U
2011-07-27,27.3,V,,59.3,E,U
2011-07-28,26.1,V,,59.3,E,U
2011-07-29,24.6,V,,60.0,E,U
2011-07-30,23.1,V,,59.2,E,U
2011-07-31,21.3,V,,59.2,E,U
2011-08-01,19.8,V,,60.0,E,U
2011-08-02,18.3,V,,59.0,E,U
2011-08-03,16.8,V,,60.0,E,U
2011-08-04,14.8,V,,59.2,E,U
2011-08-05,13.1,V,,59.5,E,U
2011-08-06,11.3,V,,59.5,E,U
2011-08-07,9.1,V,,60.7,E,U
2011-08-08,7.1,V,,59.2,E,U
2011-08-09,4.3,V,,61.4,E,U
2011-08-10,2.2,V,,55.0,E,U
2011-08-11,0.8,V,,,,
2011-08-12,0.0,V,,,,
2011-08-13,0.0,E,,,,
2011-08-14,0.0,E,,,,
2011-08-15,0.0,V,,,,
2011-08-16,0.0,E,,,,
2011-08-17,0.0,V,,,,
2011-08-18,0.0,V,,,,
2011-08-19,0.0,E,,,,
2011-08-20,0.0,E,,,,
2011-08-21,0.0,E,,,,
2011-08-22,0.0,E,,,,
2011-08-23,0.0,E,,,,
2011-08-24,0.0,E,,,,
2011-08-25,0.0,E,,,,
2011-08-26,0.0,E,,,,
2011-08-27,0.0,E,,,,
2011-08-28,0.0,E,,,,
2011-08-29,0.0,E,,,,
2011-08-30,0.0,E,,,,
2011-08-31,0.0,E,,,,
2011-09-01,0.0,E,,,,
2011-09-02,0.0,E,,,,
2011-09-03,0.0,E,,,,
2011-09-04,0.0,E,,,,
2011-09-05,0.0,E,,,,
2011-09-06,0.0,E,,,,
2011-09-07,0.0,E,,,,
2011-09-08,0.0,E,,,,
2011-09-09,0.0,E,,,,
2011-09-10,0.0,E,,,,
2011-09-11,0.0,E,,,,
2011-09-12,0.0,E,,,,
2011-09-13,0.0,E,,,,
2011-09-14,0.0,E,,,,
2011-09-15,0.0,E,,,,
2011-09-16,0.0,E,,,,
2011-09-17,0.0,V,,,,
2011-09-18,0.0,V,,,,
2011-09-19,0.0,V,,,,
2011-09-20,0.0,E,,,,
2011-09-21,0.0,E,,,,
2011-09-22,0.0,E,,,,
2011-09-23,0.0,E,,,,
2011-09-24,0.0,E,,,,
2011-09-25,0.0,E,,,,
2011-09-26,0.0,E,,,,
2011-09-27,0.0,E,,,,
2011-09-28,0.0,E,,,,
2011-09-29,0.0,E,,,,
2011-09-30,0.0,E,,,,
2011-10-01,0.0,E,,,,
2011-10-02,0.0,V,,,,
2011-10-03,0.0,V,,,,
2011-10-04,0.0,E,,,,
2011-10-05,0.5,V,,,,
2011-10-06,0.0,E,,,,
2011-10-07,0.0,E,,,,
2011-10-08,0.0,E,,,,
2011-10-09,0.0,E,,,,
2011-10-10,0.0,E,,,,
2011-10-11,0.0,E,,,,
2011-10-12,0.0,E,,,,
2011-10-13,0.0,E,,,,
2011-10-14,0.0,V,,,,
2011-10-15,0.0,V,,,,
2011-10-16,0.0,E,,,,
2011-10-17,0.0,V,,,,
2011-10-18,0.0,E,,,,
2011-10-19,0.0,E,,,,
2011-10-20,0.0,E,,,,
2011-10-21,0.0,E,,,,
2011-10-22,0.0,V,,,,
2011-10-23,0.0,E,,,,
2011-10-24,0.0,E,,,,
2011-10-25,0.0,E,,,,
2011-10-26,0.0,V,,,,
2011-10-27,0.0,E,,,,
2011-10-28,0.1,V,,,,
2011-10-29,0.1,V,,,,
2011-10-30,0.1,V,,,,
2011-10-31,0.0,E,,,,
2011-11-01,0.0,E,,,,
2011-11-02,0.0,V,,,,
2011-11-03,0.7,V,,,,
2011-11-04,0.8,V,,,,
2011-11-05,0.7,V,,,,
2011-11-06,0.7,V,,,,
2011-11-07,0.7,V,,,,
2011-11-08,0.8,V,,,,
2011-11-09,0.9,V,,,,
