#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1080: Brown Top, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brown Top (1080) 
# Washington  SNOTEL Site - 5830 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 10, 2021 7:21:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2011-03-01,61.0,V,,38.4,V,U
2011-03-02,61.9,V,,39.9,V,U
2011-03-03,62.8,V,,39.7,V,U
2011-03-04,63.7,V,,39.1,V,U
2011-03-05,64.2,V,,39.4,V,U
2011-03-06,64.7,V,,39.9,V,U
2011-03-07,64.7,V,,41.7,V,U
2011-03-08,64.6,V,,41.4,V,U
2011-03-09,64.9,V,,41.1,V,U
2011-03-10,66.2,V,,40.4,V,U
2011-03-11,68.1,V,,37.6,V,U
2011-03-12,68.6,V,,39.2,V,U
2011-03-13,69.8,V,,37.9,V,U
2011-03-14,71.1,V,,37.6,V,U
2011-03-15,72.6,V,,38.0,V,U
2011-03-16,74.0,V,,37.8,V,U
2011-03-17,74.7,V,,37.4,V,U
2011-03-18,75.0,V,,38.9,V,U
2011-03-19,75.1,V,,39.9,V,U
2011-03-20,75.3,V,,40.5,V,U
2011-03-21,75.3,V,,41.4,V,U
2011-03-22,75.2,V,,41.8,V,U
2011-03-23,75.3,V,,42.3,V,U
2011-03-24,75.4,V,,43.1,V,U
2011-03-25,75.4,V,,43.6,V,U
2011-03-26,75.6,V,,44.0,V,U
2011-03-27,75.4,V,,44.4,V,U
2011-03-28,75.7,V,,44.8,V,U
2011-03-29,75.7,V,,45.1,V,U
2011-03-30,76.1,V,,45.0,V,U
2011-03-31,77.8,V,,43.5,V,U
2011-04-01,79.6,V,,43.5,V,U
2011-04-02,80.5,V,,42.8,V,U
2011-04-03,80.8,V,,42.5,V,U
2011-04-04,81.1,V,,43.4,V,U
2011-04-05,82.1,V,,42.3,V,U
2011-04-06,82.8,V,,42.2,V,U
2011-04-07,83.2,V,,42.7,V,U
2011-04-08,83.3,V,,43.6,V,U
2011-04-09,83.5,V,,44.7,V,U
2011-04-10,83.6,V,,45.2,V,U
2011-04-11,84.2,V,,44.8,E,U
2011-04-12,85.0,V,,43.6,V,U
2011-04-13,85.2,V,,45.1,V,U
2011-04-14,85.5,V,,45.2,V,U
2011-04-15,86.4,V,,43.6,V,U
2011-04-16,86.8,V,,44.7,V,U
2011-04-17,87.1,V,,44.9,V,U
2011-04-18,87.4,V,,46.0,V,U
2011-04-19,87.5,V,,45.8,V,U
2011-04-20,87.6,V,,46.1,E,U
2011-04-21,87.5,V,,46.8,V,U
2011-04-22,87.8,V,,46.7,V,U
2011-04-23,87.9,V,,47.8,V,U
2011-04-24,87.9,V,,48.3,V,U
2011-04-25,87.6,V,,48.1,V,U
2011-04-26,87.8,V,,48.8,V,U
2011-04-27,88.0,V,,49.4,V,U
2011-04-28,88.6,V,,48.7,V,U
2011-04-29,88.8,V,,49.1,V,U
2011-04-30,89.0,V,,49.2,V,U
2011-05-01,89.1,V,,49.5,V,U
2011-05-02,89.2,V,,50.1,V,U
2011-05-03,89.1,V,,50.3,V,U
2011-05-04,89.4,V,,50.2,V,U
2011-05-05,89.2,V,,51.0,V,U
2011-05-06,89.2,V,,51.0,V,U
2011-05-07,89.4,V,,51.4,V,U
2011-05-08,89.4,V,,51.7,V,U
2011-05-09,89.7,V,,51.8,V,U
2011-05-10,89.6,V,,52.4,V,U
2011-05-11,89.2,V,,53.1,V,U
2011-05-12,90.0,V,,53.3,V,U
2011-05-13,89.2,V,,54.1,V,U
2011-05-14,89.2,V,,54.4,V,U
2011-05-15,91.0,V,,56.2,V,U
2011-05-16,90.7,V,,56.7,V,U
2011-05-17,91.2,V,,55.3,V,U
2011-05-18,91.0,V,,56.2,V,U
2011-05-19,90.3,V,,56.8,V,U
2011-05-20,91.5,V,,58.3,V,U
2011-05-21,91.7,V,,59.5,V,U
2011-05-22,89.4,V,,58.4,V,U
2011-05-23,88.7,V,,58.4,V,U
2011-05-24,88.9,V,,58.9,V,U
2011-05-25,89.2,V,,59.5,V,U
2011-05-26,89.2,V,,59.9,V,U
2011-05-27,89.2,V,,58.7,V,U
2011-05-28,89.0,V,,59.7,V,U
2011-05-29,89.2,V,,59.9,V,U
2011-05-30,90.7,V,,61.3,V,U
2011-05-31,90.2,V,,61.4,V,U
2011-06-01,89.2,V,,61.1,V,U
2011-06-02,88.1,V,,60.8,V,U
2011-06-03,87.3,V,,60.6,V,U
2011-06-04,89.2,V,,62.8,V,U
2011-06-05,88.9,V,,63.5,V,U
2011-06-06,87.4,V,,63.3,V,U
2011-06-07,85.9,V,,63.6,V,U
2011-06-08,85.0,V,,63.9,V,U
2011-06-09,83.6,V,,63.3,V,U
2011-06-10,82.5,V,,63.5,V,U
2011-06-11,81.1,V,,63.4,V,U
2011-06-12,80.5,V,,63.9,V,U
2011-06-13,79.2,V,,64.4,V,U
2011-06-14,78.0,V,,63.9,V,U
2011-06-15,76.6,V,,64.4,V,U
2011-06-16,76.4,V,,63.7,V,U
2011-06-17,75.9,V,,63.8,V,U
2011-06-18,75.4,V,,64.4,V,U
2011-06-19,75.3,V,,64.9,V,U
2011-06-20,74.5,V,,64.8,V,U
2011-06-21,73.4,V,,65.0,V,U
2011-06-22,72.8,V,,65.6,V,U
2011-06-23,71.8,V,,66.5,V,U
2011-06-24,70.3,V,,66.3,V,U
2011-06-25,69.2,V,,65.9,V,U
2011-06-26,68.8,V,,65.5,V,U
2011-06-27,68.0,V,,66.0,V,U
2011-06-28,67.0,V,,65.7,V,U
2011-06-29,66.1,V,,66.8,V,U
2011-06-30,66.1,V,,68.1,V,U
2011-07-01,65.0,V,,67.7,V,U
2011-07-02,63.4,V,,67.4,V,U
2011-07-03,62.8,V,,68.3,V,U
2011-07-04,61.5,V,,68.3,V,U
2011-07-05,59.9,V,,68.1,V,U
2011-07-06,58.9,V,,68.5,V,U
2011-07-07,57.7,V,,69.5,V,U
2011-07-08,56.0,V,,69.1,V,U
2011-07-09,55.7,V,,69.6,V,U
2011-07-10,53.7,V,,68.8,V,U
2011-07-11,52.7,V,,69.3,V,U
2011-07-12,51.6,V,,68.8,V,U
2011-07-13,51.1,V,,70.0,V,U
2011-07-14,49.9,V,,71.3,V,U
2011-07-15,48.6,V,,74.8,V,U
2011-07-16,47.1,V,,71.4,V,U
2011-07-17,46.2,V,,71.1,V,U
2011-07-18,44.7,V,,73.3,V,U
2011-07-19,43.2,V,,72.0,V,U
2011-07-20,42.3,V,,75.5,V,U
2011-07-21,40.8,V,,77.0,V,U
2011-07-22,38.8,V,,74.6,V,U
2011-07-23,38.3,V,,75.1,V,U
2011-07-24,36.6,V,,76.2,V,U
2011-07-25,34.5,V,,76.7,V,U
2011-07-26,33.1,V,,77.0,V,U
2011-07-27,31.6,V,,77.1,V,U
2011-07-28,30.3,V,,77.7,V,U
2011-07-29,28.5,V,,79.2,V,U
2011-07-30,26.2,V,,79.4,V,U
2011-07-31,24.2,V,,80.7,V,U
2011-08-01,21.9,V,,81.1,V,U
2011-08-02,20.3,V,,81.2,V,U
2011-08-03,18.3,V,,79.6,V,U
2011-08-04,16.3,V,,85.8,V,U
2011-08-05,14.1,V,,88.1,V,U
2011-08-06,11.5,V,,,,
2011-08-07,8.8,V,,88.0,V,U
2011-08-08,5.5,V,,91.7,V,U
2011-08-09,3.2,E,,80.0,E,U
2011-08-10,1.6,E,,,,
2011-08-11,0.0,E,,,,
2011-08-12,0.0,E,,,,
2011-08-13,0.0,E,,,,
2011-08-14,0.0,E,,,,
2011-08-15,0.0,E,,,,
2011-08-16,0.0,E,,,,
2011-08-17,0.0,E,,,,
2011-08-18,0.0,E,,,,
2011-08-19,0.0,V,,,,
2011-08-20,0.0,E,,,,
2011-08-21,0.0,E,,,,
2011-08-22,0.0,E,,,,
2011-08-23,0.0,V,,,,
2011-08-24,0.0,E,,,,
2011-08-25,0.0,E,,,,
2011-08-26,0.0,E,,,,
2011-08-27,0.0,E,,,,
2011-08-28,0.0,E,,,,
2011-08-29,0.0,E,,,,
2011-08-30,0.0,E,,,,
2011-08-31,0.0,E,,,,
2011-09-01,0.0,E,,,,
2011-09-02,0.0,E,,,,
2011-09-03,0.0,E,,,,
2011-09-04,0.0,E,,,,
2011-09-05,0.0,E,,,,
2011-09-06,0.0,E,,,,
2011-09-07,0.0,E,,,,
2011-09-08,0.0,E,,,,
2011-09-09,0.0,E,,,,
2011-09-10,0.0,E,,,,
2011-09-11,0.0,E,,,,
2011-09-12,0.0,E,,,,
2011-09-13,0.0,E,,,,
2011-09-14,0.0,E,,,,
2011-09-15,0.0,E,,,,
2011-09-16,0.0,E,,,,
2011-09-17,0.0,E,,,,
2011-09-18,0.0,E,,,,
2011-09-19,0.0,V,,,,
2011-09-20,0.0,E,,,,
2011-09-21,0.0,V,,,,
2011-09-22,0.0,E,,,,
2011-09-23,0.0,V,,,,
2011-09-24,0.0,E,,,,
2011-09-25,0.0,E,,,,
2011-09-26,0.0,E,,,,
2011-09-27,0.0,E,,,,
2011-09-28,0.0,E,,,,
2011-09-29,0.0,V,,,,
2011-09-30,0.0,V,,,,
2011-10-01,0.0,E,,,,
2011-10-02,0.0,E,,,,
2011-10-03,0.0,E,,,,
2011-10-04,0.0,E,,,,
2011-10-05,0.0,V,,,,
2011-10-06,0.0,E,,,,
2011-10-07,0.0,E,,,,
2011-10-08,0.0,V,,,,
2011-10-09,0.0,E,,,,
2011-10-10,0.0,E,,,,
2011-10-11,0.0,E,,,,
2011-10-12,1.8,V,,25.7,E,U
2011-10-13,2.0,V,,40.0,E,U
2011-10-14,1.9,V,,47.5,V,U
2011-10-15,1.9,V,,47.5,V,U
2011-10-16,1.7,V,,42.5,V,U
2011-10-17,1.7,V,,56.7,E,U
2011-10-18,1.7,V,,56.7,V,U
2011-10-19,1.3,V,,43.3,V,U
2011-10-20,1.0,V,,,,
2011-10-21,0.6,V,,,,
2011-10-22,0.4,V,,,,
2011-10-23,0.5,V,,,,
2011-10-24,0.0,E,,,,
2011-10-25,0.0,E,,,,
2011-10-26,0.2,V,,,,
2011-10-27,0.5,V,,,,
2011-10-28,0.6,V,,,,
2011-10-29,1.4,V,,15.6,V,U
2011-10-30,1.5,V,,21.4,V,U
2011-10-31,1.4,V,,70.0,V,U
2011-11-01,1.6,V,,40.0,E,U
2011-11-02,1.6,V,,32.0,V,U
2011-11-03,1.8,V,,22.5,E,U
2011-11-04,2.0,V,,25.0,V,U
2011-11-05,1.9,V,,27.1,V,U
2011-11-06,1.7,V,,24.3,V,U
2011-11-07,1.8,V,,30.0,V,U
2011-11-08,2.2,V,,55.0,V,U
2011-11-09,2.3,V,,20.9,V,U
2011-11-10,2.5,V,,25.0,V,U
2011-11-11,2.5,V,,27.8,E,U
2011-11-12,3.4,V,,17.9,V,U
2011-11-13,4.0,V,,19.0,V,U
2011-11-14,4.5,V,,14.5,E,U
2011-11-15,5.0,V,,14.7,E,U
2011-11-16,4.9,V,,17.5,V,U
2011-11-17,6.4,V,,19.4,E,U
2011-11-18,7.6,V,,22.4,V,U
2011-11-19,8.0,V,,17.8,V,U
2011-11-20,7.9,V,,19.3,V,U
2011-11-21,8.0,V,,20.5,E,U
2011-11-22,9.3,V,,17.5,E,U
2011-11-23,12.6,V,,18.3,E,U
2011-11-24,14.5,V,,18.8,V,U
2011-11-25,15.6,V,,19.7,E,U
2011-11-26,16.0,V,,19.8,E,U
2011-11-27,17.1,V,,23.1,E,U
2011-11-28,18.7,V,,24.0,E,U
2011-11-29,18.5,V,,25.7,V,U
2011-11-30,18.9,V,,25.9,V,U
2011-12-01,18.9,V,,27.0,V,U
2011-12-02,19.0,V,,28.4,V,U
2011-12-03,19.0,V,,28.8,V,U
2011-12-04,19.3,V,,29.7,V,U
2011-12-05,19.2,V,,30.0,E,U
2011-12-06,19.4,V,,30.8,V,U
2011-12-07,19.4,V,,31.3,V,U
2011-12-08,19.5,V,,31.5,V,U
2011-12-09,19.6,V,,31.6,V,U
2011-12-10,19.8,V,,32.5,V,U
2011-12-11,19.8,V,,33.0,V,U
2011-12-12,19.8,V,,33.0,E,U
2011-12-13,20.0,V,,33.9,V,U
2011-12-14,20.2,V,,34.2,V,U
2011-12-15,20.5,V,,35.3,V,U
2011-12-16,20.6,V,,34.9,V,U
2011-12-17,20.9,V,,35.4,E,U
2011-12-18,21.2,V,,36.6,V,U
2011-12-19,21.0,V,,35.6,V,U
2011-12-20,21.2,V,,35.9,E,U
2011-12-21,21.4,V,,35.7,E,U
2011-12-22,21.3,V,,36.1,V,U
2011-12-23,21.4,V,,36.3,V,U
2011-12-24,21.5,V,,36.4,V,U
2011-12-25,21.7,V,,36.2,V,U
2011-12-26,22.2,V,,34.2,V,U
2011-12-27,22.3,V,,34.8,E,U
2011-12-28,23.6,V,,30.6,E,U
2011-12-29,25.5,V,,28.7,V,U
2011-12-30,26.4,V,,29.0,V,U
2011-12-31,27.6,V,,26.8,V,U
2012-01-01,27.7,V,,28.6,V,U
2012-01-02,27.8,V,,29.3,E,U
2012-01-03,28.3,V,,30.4,V,U
2012-01-04,28.8,V,,30.0,E,U
2012-01-05,31.0,V,,27.7,E,U
2012-01-06,32.3,V,,27.1,E,U
2012-01-07,32.3,V,,28.6,V,U
2012-01-08,32.5,V,,29.3,V,U
2012-01-09,32.7,V,,30.3,V,U
2012-01-10,33.1,V,,30.4,V,U
2012-01-11,33.0,V,,31.4,V,U
2012-01-12,33.1,V,,31.5,V,U
2012-01-13,33.2,V,,31.9,V,U
2012-01-14,33.3,V,,32.0,V,U
2012-01-15,34.3,V,,29.1,E,U
2012-01-16,34.3,V,,29.8,E,U
2012-01-17,34.9,V,,30.1,E,U
2012-01-18,35.6,V,,30.4,V,U
2012-01-19,36.2,V,,29.2,V,U
2012-01-20,36.2,V,,30.4,V,U
2012-01-21,37.5,V,,29.8,V,U
2012-01-22,38.7,V,,28.9,V,U
2012-01-23,39.8,V,,27.3,V,U
2012-01-24,40.2,V,,28.7,E,U
2012-01-25,41.5,V,,29.0,V,U
2012-01-26,43.0,V,,27.6,E,U
2012-01-27,43.5,V,,29.8,V,U
2012-01-28,43.6,V,,29.9,V,U
2012-01-29,44.3,V,,31.0,E,U
2012-01-30,45.2,V,,31.0,V,U
2012-01-31,45.5,V,,31.6,V,U
2012-02-01,46.1,V,,31.6,V,U
2012-02-02,46.4,V,,31.4,V,U
2012-02-03,46.6,V,,32.4,V,U
2012-02-04,46.5,V,,32.7,V,U
2012-02-05,46.6,V,,33.3,V,U
2012-02-06,46.6,V,,33.8,V,U
2012-02-07,46.6,V,,34.3,V,U
2012-02-08,46.7,V,,34.6,V,U
2012-02-09,47.0,V,,34.6,V,U
2012-02-10,47.3,V,,35.0,V,U
2012-02-11,47.3,V,,35.6,V,U
2012-02-12,47.4,V,,35.9,V,U
2012-02-13,47.5,V,,36.3,V,U
2012-02-14,47.5,V,,36.3,V,U
2012-02-15,47.4,V,,36.7,V,U
2012-02-16,47.6,V,,36.9,V,U
2012-02-17,48.0,V,,36.6,V,U
2012-02-18,48.6,V,,36.8,V,U
2012-02-19,49.1,V,,35.1,V,U
2012-02-20,49.3,V,,36.0,V,U
2012-02-21,49.6,V,,35.9,V,U
2012-02-22,51.4,V,,34.7,V,U
2012-02-23,52.7,V,,33.6,V,U
2012-02-24,53.0,V,,34.6,V,U
2012-02-25,54.3,V,,33.7,V,U
2012-02-26,54.6,V,,33.1,V,U
2012-02-27,54.8,V,,34.0,V,U
2012-02-28,55.2,V,,34.9,V,U
2012-02-29,55.4,V,,35.5,V,U
2012-03-01,55.8,V,,34.0,V,U
2012-03-02,55.9,V,,34.9,V,U
2012-03-03,56.5,V,,35.1,V,U
2012-03-04,57.3,V,,35.8,V,U
2012-03-05,58.1,V,,35.9,V,U
2012-03-06,59.4,V,,33.4,V,U
2012-03-07,59.4,V,,34.5,V,U
2012-03-08,59.6,V,,35.7,V,U
2012-03-09,59.8,V,,36.9,V,U
2012-03-10,60.6,V,,36.3,V,U
2012-03-11,61.5,V,,35.1,V,U
2012-03-12,62.8,V,,33.8,V,U
2012-03-13,64.8,V,,31.0,V,U
2012-03-14,65.4,V,,32.5,E,U
2012-03-15,66.5,V,,32.4,V,U
2012-03-16,68.5,V,,32.5,V,U
2012-03-17,69.6,V,,33.1,V,U
2012-03-18,69.9,V,,33.9,V,U
2012-03-19,69.9,V,,35.0,V,U
2012-03-20,70.3,V,,35.9,V,U
2012-03-21,71.7,V,,34.0,V,U
2012-03-22,72.1,V,,35.2,V,U
2012-03-23,72.2,V,,36.1,V,U
2012-03-24,72.3,V,,36.9,V,U
2012-03-25,72.6,V,,37.6,V,U
2012-03-26,72.7,V,,38.3,V,U
2012-03-27,72.7,V,,38.5,V,U
2012-03-28,73.0,V,,38.6,V,U
2012-03-29,73.8,V,,38.0,V,U
2012-03-30,75.6,V,,35.8,V,U
2012-03-31,76.4,V,,36.2,V,U
2012-04-01,77.1,V,,36.5,V,U
2012-04-02,77.5,V,,36.9,V,U
2012-04-03,77.8,V,,38.0,V,U
2012-04-04,78.0,V,,38.6,V,U
2012-04-05,78.1,V,,39.0,V,U
2012-04-06,78.0,V,,39.8,V,U
2012-04-07,78.0,V,,40.2,V,U
2012-04-08,78.2,V,,40.7,V,U
2012-04-09,78.3,V,,41.2,V,U
2012-04-10,78.2,V,,42.0,V,U
2012-04-11,78.0,V,,42.6,V,U
2012-04-12,78.2,V,,42.7,V,U
2012-04-13,78.2,V,,43.7,V,U
2012-04-14,77.9,V,,44.0,V,U
2012-04-15,78.0,V,,44.3,V,U
2012-04-16,78.1,V,,44.6,V,U
2012-04-17,78.5,V,,44.4,V,U
2012-04-18,78.7,V,,44.7,V,U
2012-04-19,78.9,V,,44.8,V,U
2012-04-20,79.7,V,,43.6,V,U
2012-04-21,80.4,V,,44.7,V,U
2012-04-22,80.3,V,,45.4,V,U
2012-04-23,80.6,V,,46.6,V,U
2012-04-24,80.9,V,,47.3,V,U
2012-04-25,83.4,V,,49.6,V,U
2012-04-26,82.7,V,,50.1,V,U
2012-04-27,81.4,V,,48.7,V,U
2012-04-28,80.4,V,,48.7,V,U
2012-04-29,79.8,V,,48.7,V,U
2012-04-30,79.7,V,,49.5,V,U
2012-05-01,80.0,V,,47.6,V,U
2012-05-02,80.1,V,,48.8,V,U
2012-05-03,80.1,V,,48.8,V,U
2012-05-04,80.1,V,,48.8,V,U
2012-05-05,80.0,V,,49.1,V,U
2012-05-06,80.1,V,,49.1,V,U
2012-05-07,80.1,V,,49.8,V,U
2012-05-08,79.7,V,,50.1,V,U
2012-05-09,80.3,V,,51.5,V,U
2012-05-10,80.3,V,,51.5,V,U
2012-05-11,80.1,V,,51.3,V,U
2012-05-12,79.8,V,,51.8,V,U
2012-05-13,79.4,V,,52.2,V,U
2012-05-14,80.5,V,,53.7,V,U
2012-05-15,81.7,V,,55.2,V,U
2012-05-16,82.6,V,,57.0,V,U
2012-05-17,79.8,V,,55.8,V,U
2012-05-18,78.1,V,,55.8,V,U
2012-05-19,77.2,V,,55.1,V,U
2012-05-20,76.4,V,,55.0,V,U
2012-05-21,76.2,V,,55.2,V,U
2012-05-22,76.7,V,,56.4,V,U
2012-05-23,76.8,V,,56.1,V,U
2012-05-24,76.4,V,,56.2,V,U
2012-05-25,76.1,V,,56.4,V,U
2012-05-26,75.5,V,,55.9,V,U
2012-05-27,74.9,V,,56.7,V,U
2012-05-28,74.8,V,,57.5,V,U
2012-05-29,73.3,V,,56.8,V,U
2012-05-30,72.1,V,,56.3,V,U
2012-05-31,71.3,V,,56.1,V,U
2012-06-01,71.4,V,,57.1,V,U
2012-06-02,72.2,V,,59.2,V,U
2012-06-03,68.2,V,,56.8,V,U
2012-06-04,66.1,V,,55.1,V,U
2012-06-05,65.6,V,,56.1,V,U
2012-06-06,65.2,V,,55.3,V,U
2012-06-07,65.1,V,,54.7,V,U
2012-06-08,65.5,V,,55.0,V,U
2012-06-09,65.7,V,,55.7,V,U
2012-06-10,65.7,V,,55.7,V,U
2012-06-11,66.0,V,,55.9,V,U
2012-06-12,65.4,V,,56.4,V,U
2012-06-13,64.5,V,,58.1,V,U
2012-06-14,64.2,V,,57.8,V,U
2012-06-15,62.5,V,,56.3,V,U
2012-06-16,61.1,V,,56.1,V,U
2012-06-17,61.9,V,,60.1,V,U
2012-06-18,60.1,V,,57.2,V,U
2012-06-19,59.4,V,,57.1,V,U
2012-06-20,58.9,V,,57.2,V,U
2012-06-21,58.0,V,,57.4,V,U
2012-06-22,57.4,V,,58.0,V,U
2012-06-23,57.2,V,,59.0,V,U
2012-06-24,56.4,V,,58.8,V,U
2012-06-25,55.8,V,,58.7,V,U
2012-06-26,55.2,V,,60.0,V,U
2012-06-27,55.3,V,,61.4,V,U
2012-06-28,54.9,V,,61.0,V,U
2012-06-29,54.8,V,,63.0,V,U
2012-06-30,54.1,V,,63.6,V,U
2012-07-01,53.1,V,,64.0,V,U
2012-07-02,51.0,V,,64.6,V,U
2012-07-03,49.9,V,,64.0,V,U
2012-07-04,49.5,V,,64.3,V,U
2012-07-05,48.6,V,,64.8,V,U
2012-07-06,47.4,V,,64.9,V,U
2012-07-07,46.2,V,,66.0,V,U
2012-07-08,44.3,V,,65.1,V,U
2012-07-09,42.2,V,,65.9,V,U
2012-07-10,40.2,V,,67.0,V,U
2012-07-11,38.2,V,,65.9,V,U
2012-07-12,36.6,V,,66.5,V,U
2012-07-13,34.7,V,,66.7,V,U
2012-07-14,33.0,V,,67.3,V,U
2012-07-15,31.5,V,,68.5,V,U
2012-07-16,30.2,V,,68.6,V,U
2012-07-17,27.5,V,,68.8,V,U
2012-07-18,25.3,V,,68.4,V,U
2012-07-19,22.3,V,,74.3,V,U
2012-07-20,19.9,V,,76.5,V,U
2012-07-21,18.3,V,,83.2,V,U
2012-07-22,15.5,V,,70.5,V,U
2012-07-23,13.5,V,,84.4,V,U
2012-07-24,12.7,V,,84.7,V,U
2012-07-25,9.3,V,,71.5,V,U
2012-07-26,5.2,V,,47.3,V,U
2012-07-27,3.4,V,,68.0,E,U
2012-07-28,1.4,V,,70.0,E,U
2012-07-29,0.8,V,,,,
2012-07-30,0.4,V,,,,
2012-07-31,0.0,E,,,,
2012-08-01,0.0,E,,,,
2012-08-02,0.0,E,,,,
2012-08-03,0.0,V,,,,
2012-08-04,0.0,E,,,,
2012-08-05,0.0,E,,,,
2012-08-06,0.0,E,,,,
2012-08-07,0.0,E,,,,
2012-08-08,0.0,E,,,,
2012-08-09,0.0,E,,,,
2012-08-10,0.0,E,,,,
2012-08-11,0.0,E,,,,
2012-08-12,0.0,E,,,,
2012-08-13,0.0,E,,,,
2012-08-14,0.0,E,,,,
2012-08-15,0.0,E,,,,
2012-08-16,0.0,E,,,,
2012-08-17,0.0,E,,,,
2012-08-18,0.0,E,,,,
2012-08-19,0.0,E,,,,
2012-08-20,0.0,E,,,,
2012-08-21,0.0,E,,,,
2012-08-22,0.0,E,,,,
2012-08-23,0.0,E,,,,
2012-08-24,0.0,V,,,,
2012-08-25,0.0,V,,,,
2012-08-26,0.0,E,,,,
2012-08-27,0.0,E,,,,
2012-08-28,0.0,E,,,,
2012-08-29,0.0,E,,,,
2012-08-30,0.0,E,,,,
2012-08-31,0.0,E,,,,
2012-09-01,0.0,E,,,,
2012-09-02,0.0,V,,,,
2012-09-03,0.0,V,,,,
2012-09-04,0.0,V,,,,
2012-09-05,0.0,E,,,,
2012-09-06,0.0,E,,,,
2012-09-07,0.0,E,,,,
2012-09-08,0.0,E,,,,
2012-09-09,0.0,E,,,,
2012-09-10,0.0,V,,,,
2012-09-11,0.0,E,,,,
2012-09-12,0.0,V,,,,
2012-09-13,0.0,E,,,,
2012-09-14,0.0,E,,,,
2012-09-15,0.0,E,,,,
2012-09-16,0.0,E,,,,
2012-09-17,0.0,E,,,,
2012-09-18,0.0,E,,,,
2012-09-19,0.0,E,,,,
2012-09-20,0.0,E,,,,
2012-09-21,0.0,E,,,,
2012-09-22,0.0,E,,,,
2012-09-23,0.0,E,,,,
2012-09-24,0.0,E,,,,
2012-09-25,0.0,E,,,,
2012-09-26,0.0,E,,,,
2012-09-27,0.0,E,,,,
2012-09-28,0.0,E,,,,
2012-09-29,0.0,E,,,,
2012-09-30,0.0,E,,,,
2012-10-01,0.0,E,,,,
2012-10-02,0.0,E,,,,
2012-10-03,0.0,E,,,,
2012-10-04,0.0,E,,,,
2012-10-05,0.0,E,,,,
2012-10-06,0.0,E,,,,
2012-10-07,0.0,E,,,,
2012-10-08,0.0,E,,,,
2012-10-09,0.0,E,,,,
2012-10-10,0.0,V,,,,
2012-10-11,0.0,E,,,,
2012-10-12,0.0,V,,,,
2012-10-13,0.0,E,,,,
2012-10-14,0.0,E,,,,
2012-10-15,0.0,E,,,,
2012-10-16,0.0,E,,,,
2012-10-17,0.0,E,,,,
2012-10-18,0.0,E,,,,
2012-10-19,0.0,E,,,,
2012-10-20,0.5,V,,,,
2012-10-21,1.2,V,,10.0,E,U
2012-10-22,1.3,V,,10.8,V,U
2012-10-23,1.5,V,,13.6,V,U
