#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 999: Marten Ridge, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Marten Ridge (999) 
# Washington  SNOTEL Site - 3520 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 11, 2021 10:10:51 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2008-01-21,41.7,V,,37.6,V,U
2008-01-22,41.9,V,,38.4,V,U
2008-01-23,42.1,V,,39.0,V,U
2008-01-24,42.2,V,,39.4,V,U
2008-01-25,42.3,V,,39.9,V,U
2008-01-26,42.4,V,,40.4,V,U
2008-01-27,43.6,V,,38.6,V,U
2008-01-28,43.9,V,,38.8,V,U
2008-01-29,44.2,V,,38.4,V,U
2008-01-30,46.1,V,,35.5,V,U
2008-01-31,47.3,V,,35.0,V,U
2008-02-01,48.4,V,,35.1,V,U
2008-02-02,49.6,V,,34.9,V,U
2008-02-03,49.9,V,,35.6,V,U
2008-02-04,50.0,V,,37.0,V,U
2008-02-05,50.5,V,,36.1,V,U
2008-02-06,52.5,V,,35.5,V,U
2008-02-07,54.2,V,,34.3,V,U
2008-02-08,57.1,V,,34.6,V,U
2008-02-09,59.1,V,,34.0,V,U
2008-02-10,60.2,V,,36.0,V,U
2008-02-11,55.7,V,,34.8,V,U
2008-02-12,57.7,V,,36.8,V,U
2008-02-13,59.1,V,,37.9,V,U
2008-02-14,59.6,V,,39.0,V,U
2008-02-15,59.9,V,,39.9,V,U
2008-02-16,61.0,V,,40.1,V,U
2008-02-17,61.2,V,,41.1,V,U
2008-02-18,61.8,V,,42.0,V,U
2008-02-19,62.2,V,,42.9,V,U
2008-02-20,62.4,V,,43.3,V,U
2008-02-21,62.7,V,,44.2,V,U
2008-02-22,62.8,V,,44.5,V,U
2008-02-23,63.1,V,,45.1,V,U
2008-02-24,63.2,V,,45.5,V,U
2008-02-25,63.5,V,,46.0,V,U
2008-02-26,63.7,V,,46.2,V,U
2008-02-27,63.8,V,,46.9,V,U
2008-02-28,64.3,V,,47.6,V,U
2008-02-29,64.2,V,,48.3,V,U
2008-03-01,65.1,V,,48.6,V,U
2008-03-02,65.0,V,,46.4,V,U
2008-03-03,65.0,V,,46.4,V,U
2008-03-04,66.8,V,,44.2,V,U
2008-03-05,67.1,V,,46.0,V,U
2008-03-06,67.3,V,,46.4,V,U
2008-03-07,67.5,V,,47.5,V,U
2008-03-08,68.1,V,,48.3,V,U
2008-03-09,68.4,V,,49.2,V,U
2008-03-10,68.4,V,,49.9,V,U
2008-03-11,69.7,V,,52.4,V,U
2008-03-12,69.2,V,,49.8,V,U
2008-03-13,68.8,V,,50.6,V,U
2008-03-14,69.0,V,,50.0,V,U
2008-03-15,69.5,V,,49.6,V,U
2008-03-16,70.2,V,,50.1,V,U
2008-03-17,70.7,V,,49.8,V,U
2008-03-18,71.5,V,,49.0,V,U
2008-03-19,71.9,V,,49.2,V,U
2008-03-20,72.5,V,,49.0,V,U
2008-03-21,73.5,V,,49.0,V,U
2008-03-22,74.2,V,,48.8,V,U
2008-03-23,74.4,V,,49.9,V,U
2008-03-24,76.3,V,,47.1,V,U
2008-03-25,76.7,V,,47.6,V,U
2008-03-26,77.2,V,,47.7,V,U
2008-03-27,78.3,V,,46.3,V,U
2008-03-28,79.0,V,,46.2,V,U
2008-03-29,79.5,V,,46.8,V,U
2008-03-30,79.8,V,,48.1,V,U
2008-03-31,80.4,V,,47.6,V,U
2008-04-01,81.0,V,,47.9,V,U
2008-04-02,81.1,V,,48.9,V,U
2008-04-03,81.5,V,,50.6,V,U
2008-04-04,81.7,V,,51.4,V,U
2008-04-05,82.6,V,,51.0,V,U
2008-04-06,82.6,V,,51.6,V,U
2008-04-07,83.3,V,,52.1,V,U
2008-04-08,83.9,V,,52.1,E,U
2008-04-09,84.3,V,,52.4,V,U
2008-04-10,84.4,V,,53.1,V,U
2008-04-11,85.0,V,,53.5,V,U
2008-04-12,85.2,V,,53.9,V,U
2008-04-13,85.4,V,,55.5,V,U
2008-04-14,84.9,V,,55.9,V,U
2008-04-15,84.4,V,,54.8,V,U
2008-04-16,84.9,V,,53.4,V,U
2008-04-17,84.9,V,,54.8,V,U
2008-04-18,85.4,V,,55.5,V,U
2008-04-19,85.4,V,,54.7,V,U
2008-04-20,85.5,V,,55.2,V,U
2008-04-21,86.4,V,,54.0,V,U
2008-04-22,86.7,V,,55.9,V,U
2008-04-23,86.8,V,,56.7,V,U
2008-04-24,87.3,V,,57.1,V,U
2008-04-25,87.0,E,,56.9,E,U
2008-04-26,87.7,V,,56.9,V,U
2008-04-27,88.2,V,,58.4,V,U
2008-04-28,88.2,V,,59.2,V,U
2008-04-29,86.6,V,,58.9,V,U
2008-04-30,86.3,V,,58.3,V,U
2008-05-01,86.7,V,,57.4,V,U
2008-05-02,86.9,V,,58.3,V,U
2008-05-03,86.4,V,,58.8,V,U
2008-05-04,86.4,V,,59.6,V,U
2008-05-05,85.7,V,,59.9,V,U
2008-05-06,85.0,V,,60.3,V,U
2008-05-07,84.4,V,,60.7,V,U
2008-05-08,83.7,V,,61.1,V,U
2008-05-09,83.5,V,,60.5,V,U
2008-05-10,83.3,V,,60.8,V,U
2008-05-11,83.4,V,,61.3,V,U
2008-05-12,83.2,V,,61.2,V,U
2008-05-13,82.8,V,,61.3,V,U
2008-05-14,83.4,V,,62.7,V,U
2008-05-15,83.2,V,,63.0,V,U
2008-05-16,83.2,V,,65.0,V,U
2008-05-17,81.2,V,,65.0,V,U
2008-05-18,79.2,V,,66.0,V,U
2008-05-19,77.0,V,,65.8,V,U
2008-05-20,75.6,V,,66.3,V,U
2008-05-21,75.6,V,,67.5,V,U
2008-05-22,74.8,V,,67.4,V,U
2008-05-23,73.6,V,,66.9,V,U
2008-05-24,72.5,V,,67.1,V,U
2008-05-25,71.5,V,,68.8,V,U
2008-05-26,70.0,V,,69.3,V,U
2008-05-27,67.9,V,,68.6,V,U
2008-05-28,65.5,V,,68.2,V,U
2008-05-29,63.5,V,,68.3,V,U
2008-05-30,61.6,V,,67.0,V,U
2008-05-31,60.0,V,,66.7,V,U
2008-06-01,58.9,V,,66.9,V,U
2008-06-02,57.7,V,,67.1,V,U
2008-06-03,56.6,V,,66.6,V,U
2008-06-04,56.9,V,,66.9,V,U
2008-06-05,56.0,E,,66.7,E,U
2008-06-06,55.7,V,,67.1,V,U
2008-06-07,54.9,V,,67.0,V,U
2008-06-08,54.0,V,,66.7,V,U
2008-06-09,52.5,V,,64.8,V,U
2008-06-10,52.7,V,,68.4,V,U
2008-06-11,51.9,V,,65.7,V,U
2008-06-12,51.5,V,,66.0,V,U
2008-06-13,50.8,V,,66.8,V,U
2008-06-14,49.7,V,,66.3,V,U
2008-06-15,48.4,V,,65.4,V,U
2008-06-16,47.3,V,,65.7,V,U
2008-06-17,45.9,V,,65.6,V,U
2008-06-18,44.7,V,,64.8,V,U
2008-06-19,43.7,V,,66.2,V,U
2008-06-20,42.8,V,,64.8,V,U
2008-06-21,41.4,V,,65.7,V,U
2008-06-22,40.0,V,,66.7,V,U
2008-06-23,37.9,V,,67.7,V,U
2008-06-24,36.3,V,,69.8,V,U
2008-06-25,34.7,V,,65.5,V,U
2008-06-26,33.2,V,,72.2,V,U
2008-06-27,31.9,V,,66.5,V,U
2008-06-28,29.8,V,,71.0,V,U
2008-06-29,26.5,V,,69.7,V,U
2008-06-30,22.5,V,,83.3,V,U
2008-07-01,18.3,V,,70.4,V,U
2008-07-02,14.6,V,,66.4,V,U
2008-07-03,10.7,V,,66.9,V,U
2008-07-04,7.9,V,,79.0,V,U
2008-07-05,4.7,V,,58.8,V,U
2008-07-06,3.3,V,,66.0,V,U
2008-07-07,1.9,V,,63.3,V,U
2008-07-08,0.7,V,,,,
2008-07-09,0.0,E,,,,
2008-07-10,0.0,E,,,,
2008-07-11,0.0,E,,,,
2008-07-12,0.0,E,,,,
2008-07-13,0.0,E,,,,
2008-07-14,0.0,E,,,,
2008-07-15,0.0,E,,,,
2008-07-16,0.0,E,,,,
2008-07-17,0.0,E,,,,
2008-07-18,0.0,E,,,,
2008-07-19,0.0,E,,,,
2008-07-20,0.0,E,,,,
2008-07-21,0.0,E,,,,
2008-07-22,0.0,E,,,,
2008-07-23,0.0,E,,,,
2008-07-24,0.0,E,,,,
2008-07-25,0.0,E,,,,
2008-07-26,0.0,E,,,,
2008-07-27,0.0,E,,,,
2008-07-28,0.0,E,,,,
2008-07-29,0.0,E,,,,
2008-07-30,0.0,E,,,,
2008-07-31,0.0,E,,,,
2008-08-01,0.0,E,,,,
2008-08-02,0.0,E,,,,
2008-08-03,0.0,E,,,,
2008-08-04,0.0,E,,,,
2008-08-05,0.0,E,,,,
2008-08-06,0.0,E,,,,
2008-08-07,0.0,E,,,,
2008-08-08,0.0,E,,,,
2008-08-09,0.0,E,,,,
2008-08-10,0.0,E,,,,
2008-08-11,0.0,E,,,,
2008-08-12,0.0,E,,,,
2008-08-13,0.0,E,,,,
2008-08-14,0.0,E,,,,
2008-08-15,0.0,E,,,,
2008-08-16,0.0,E,,,,
2008-08-17,0.0,E,,,,
2008-08-18,0.0,E,,,,
2008-08-19,0.0,E,,,,
2008-08-20,0.0,E,,,,
2008-08-21,0.0,E,,,,
2008-08-22,0.0,E,,,,
2008-08-23,0.0,E,,,,
2008-08-24,0.0,E,,,,
2008-08-25,0.0,E,,,,
2008-08-26,0.0,E,,,,
2008-08-27,0.0,E,,,,
2008-08-28,0.0,E,,,,
2008-08-29,0.0,E,,,,
2008-08-30,0.0,E,,,,
2008-08-31,0.0,E,,,,
2008-09-01,0.0,E,,,,
2008-09-02,0.0,E,,,,
2008-09-03,0.0,E,,,,
2008-09-04,0.0,E,,,,
2008-09-05,0.0,E,,,,
2008-09-06,0.0,E,,,,
2008-09-07,0.0,E,,,,
2008-09-08,0.0,E,,,,
2008-09-09,0.0,E,,,,
2008-09-10,0.0,E,,,,
2008-09-11,0.0,E,,,,
2008-09-12,0.0,E,,,,
2008-09-13,0.0,E,,,,
2008-09-14,0.0,E,,,,
2008-09-15,0.0,E,,,,
2008-09-16,0.0,E,,,,
2008-09-17,0.0,E,,,,
2008-09-18,0.0,E,,,,
2008-09-19,0.0,E,,,,
2008-09-20,0.0,E,,,,
2008-09-21,0.0,E,,,,
2008-09-22,0.0,E,,,,
2008-09-23,0.0,E,,,,
2008-09-24,0.0,E,,,,
2008-09-25,0.0,E,,,,
2008-09-26,0.0,E,,,,
2008-09-27,0.0,E,,,,
2008-09-28,0.0,E,,,,
2008-09-29,0.0,E,,,,
2008-09-30,0.0,E,,,,
2008-10-01,0.0,E,,,,
2008-10-02,0.0,E,,,,
2008-10-03,0.0,E,,,,
2008-10-04,0.0,E,,,,
2008-10-05,0.0,E,,,,
2008-10-06,0.0,E,,,,
2008-10-07,0.0,E,,,,
2008-10-08,0.0,E,,,,
2008-10-09,0.0,E,,,,
2008-10-10,0.0,E,,,,
2008-10-11,0.0,E,,,,
2008-10-12,0.0,E,,,,
2008-10-13,0.0,E,,,,
2008-10-14,0.0,E,,,,
2008-10-15,0.0,E,,,,
2008-10-16,0.0,E,,,,
2008-10-17,0.0,E,,,,
2008-10-18,0.0,E,,,,
2008-10-19,0.0,E,,,,
2008-10-20,0.0,E,,,,
2008-10-21,0.0,E,,,,
2008-10-22,0.0,E,,,,
2008-10-23,0.0,E,,,,
2008-10-24,0.0,E,,,,
2008-10-25,0.0,E,,,,
2008-10-26,0.0,E,,,,
2008-10-27,0.0,E,,,,
2008-10-28,0.0,E,,,,
2008-10-29,0.0,E,,,,
2008-10-30,0.0,E,,,,
2008-10-31,0.0,E,,,,
2008-11-01,0.0,E,,,,
2008-11-02,0.0,E,,,,
2008-11-03,0.0,E,,,,
2008-11-04,0.0,E,,,,
2008-11-05,0.8,V,,,,
2008-11-06,0.7,V,,,,
2008-11-07,0.6,V,,,,
2008-11-08,0.0,V,,,,
2008-11-09,0.0,V,,,,
2008-11-10,0.0,V,,,,
2008-11-11,0.1,V,,,,
2008-11-12,0.8,V,,,,
2008-11-13,0.0,E,,,,
2008-11-14,0.0,E,,,,
2008-11-15,0.0,E,,,,
2008-11-16,0.0,V,,,,
2008-11-17,0.0,V,,,,
2008-11-18,0.0,V,,,,
2008-11-19,0.0,E,,,,
2008-11-20,0.0,V,,,,
2008-11-21,0.5,V,,,,
2008-11-22,1.0,V,,25.0,V,U
2008-11-23,1.4,V,,17.5,V,U
2008-11-24,1.5,V,,25.0,V,U
2008-11-25,1.4,V,,23.3,V,U
2008-11-26,1.4,V,,28.0,V,U
2008-11-27,1.3,V,,26.0,V,U
2008-11-28,1.4,V,,28.0,V,U
2008-11-29,1.9,V,,47.5,V,U
2008-11-30,1.5,V,,50.0,V,U
2008-12-01,1.1,V,,55.0,V,U
2008-12-02,0.7,V,,,,
2008-12-03,0.2,V,,,,
2008-12-04,0.0,E,,,,
2008-12-05,0.0,V,,,,
2008-12-06,0.2,V,,,,
2008-12-07,0.6,V,,,,
2008-12-08,1.6,V,,40.0,V,U
2008-12-09,1.9,V,,63.3,V,U
2008-12-10,3.0,V,,27.3,V,U
2008-12-11,3.2,V,,32.0,V,U
2008-12-12,3.1,V,,34.4,V,U
2008-12-13,4.2,V,,18.3,V,U
2008-12-14,4.7,V,,17.4,V,U
2008-12-15,4.8,V,,18.5,V,U
2008-12-16,4.8,V,,20.9,V,U
2008-12-17,4.8,V,,20.0,V,U
2008-12-18,5.9,V,,16.9,V,U
2008-12-19,6.6,V,,16.5,V,U
2008-12-20,6.6,V,,17.8,V,U
2008-12-21,7.0,V,,18.4,V,U
2008-12-22,8.2,V,,19.5,V,U
2008-12-23,8.5,V,,20.7,V,U
2008-12-24,8.5,V,,21.2,V,U
2008-12-25,10.3,V,,18.7,E,U
2008-12-26,10.7,V,,19.8,V,U
2008-12-27,11.9,V,,19.5,V,U
2008-12-28,14.0,V,,20.6,E,U
2008-12-29,14.6,V,,21.5,V,U
2008-12-30,16.2,V,,21.9,E,U
2008-12-31,16.7,V,,22.9,V,U
2009-01-01,17.7,V,,23.3,V,U
2009-01-02,18.9,V,,23.3,V,U
2009-01-03,19.3,V,,24.7,V,U
2009-01-04,20.0,V,,24.1,V,U
2009-01-05,21.4,V,,23.5,V,U
2009-01-06,23.0,V,,25.6,V,U
2009-01-07,23.6,V,,25.7,V,U
2009-01-08,28.5,V,,37.0,V,U
2009-01-09,30.9,V,,39.1,V,U
2009-01-10,30.9,V,,40.1,V,U
2009-01-11,32.4,V,,36.8,V,U
2009-01-12,33.0,V,,39.3,V,U
2009-01-13,32.6,V,,42.3,V,U
2009-01-14,32.0,V,,43.8,V,U
2009-01-15,32.1,V,,44.0,V,U
2009-01-16,32.1,V,,44.6,V,U
2009-01-17,32.1,V,,45.2,V,U
2009-01-18,32.0,V,,45.7,V,U
2009-01-19,32.0,V,,46.4,V,U
2009-01-20,32.1,V,,46.5,V,U
2009-01-21,32.1,V,,47.2,V,U
2009-01-22,32.2,V,,48.1,V,U
2009-01-23,32.2,V,,48.1,V,U
2009-01-24,32.3,V,,48.2,V,U
2009-01-25,32.5,V,,48.5,V,U
2009-01-26,32.5,V,,47.8,V,U
2009-01-27,32.5,V,,48.5,V,U
2009-01-28,34.4,V,,45.9,V,U
2009-01-29,35.2,V,,45.7,V,U
2009-01-30,35.7,V,,46.4,V,U
2009-01-31,36.2,V,,47.6,V,U
2009-02-01,36.2,V,,47.6,V,U
2009-02-02,37.2,V,,45.4,V,U
2009-02-03,38.0,V,,46.3,V,U
2009-02-04,38.3,V,,47.3,V,U
2009-02-05,38.6,V,,47.7,V,U
2009-02-06,38.9,V,,48.6,V,U
2009-02-07,39.1,V,,49.5,V,U
2009-02-08,39.1,V,,49.5,V,U
2009-02-09,39.2,V,,50.9,V,U
2009-02-10,39.5,V,,48.8,V,U
2009-02-11,39.6,V,,47.1,V,U
2009-02-12,39.8,V,,48.0,V,U
2009-02-13,39.8,V,,48.5,V,U
2009-02-14,39.8,V,,49.1,V,U
2009-02-15,39.8,V,,49.1,V,U
2009-02-16,40.0,V,,49.4,E,U
2009-02-17,40.3,V,,49.1,V,U
2009-02-18,40.4,V,,49.9,V,U
2009-02-19,41.0,V,,51.2,V,U
2009-02-20,40.7,V,,50.9,V,U
2009-02-21,40.7,V,,51.5,V,U
2009-02-22,41.0,V,,51.9,V,U
2009-02-23,42.0,V,,53.8,V,U
2009-02-24,41.7,V,,54.2,V,U
2009-02-25,42.4,V,,50.5,V,U
2009-02-26,43.7,V,,47.5,V,U
2009-02-27,43.9,V,,47.7,V,U
2009-02-28,43.9,V,,48.8,V,U
2009-03-01,44.0,V,,49.4,V,U
2009-03-02,45.9,V,,54.6,V,U
2009-03-03,44.6,V,,53.7,V,U
2009-03-04,43.6,V,,53.2,V,U
2009-03-05,43.6,V,,51.9,E,U
2009-03-06,44.3,V,,48.2,V,U
2009-03-07,44.4,V,,49.9,V,U
2009-03-08,45.5,V,,46.9,V,U
2009-03-09,45.8,V,,46.7,E,U
2009-03-10,46.3,V,,46.8,V,U
2009-03-11,46.3,V,,47.7,V,U
2009-03-12,46.3,V,,49.3,V,U
2009-03-13,46.5,V,,50.0,V,U
2009-03-14,47.0,V,,50.5,V,U
2009-03-15,49.1,V,,45.0,V,U
2009-03-16,50.4,V,,44.2,V,U
2009-03-17,51.6,V,,42.3,V,U
2009-03-18,52.2,V,,42.8,V,U
2009-03-19,53.3,V,,42.6,V,U
2009-03-20,55.0,V,,43.0,V,U
2009-03-21,57.5,V,,47.9,V,U
2009-03-22,56.2,V,,48.4,V,U
2009-03-23,55.9,V,,49.0,V,U
2009-03-24,55.8,V,,47.7,V,U
2009-03-25,57.4,V,,44.5,V,U
2009-03-26,58.0,V,,45.3,V,U
2009-03-27,58.0,V,,47.2,V,U
2009-03-28,58.5,V,,47.6,V,U
2009-03-29,58.9,V,,47.5,V,U
2009-03-30,59.0,V,,48.8,V,U
2009-03-31,59.9,V,,47.9,E,U
2009-04-01,61.4,V,,45.1,V,U
2009-04-02,62.6,V,,43.8,V,U
2009-04-03,63.7,V,,43.6,V,U
2009-04-04,64.1,V,,44.8,V,U
2009-04-05,64.3,V,,46.6,V,U
2009-04-06,65.0,V,,48.5,V,U
2009-04-07,65.8,V,,51.0,V,U
2009-04-08,66.0,V,,53.2,V,U
2009-04-09,64.9,V,,52.8,V,U
2009-04-10,64.1,V,,52.5,V,U
2009-04-11,63.9,V,,53.2,V,U
2009-04-12,64.0,V,,53.8,V,U
2009-04-13,66.5,V,,52.8,V,U
2009-04-14,66.5,V,,52.0,V,U
2009-04-15,66.0,V,,53.7,V,U
2009-04-16,65.7,V,,53.9,V,U
2009-04-17,66.4,V,,55.3,V,U
2009-04-18,67.5,V,,56.2,V,U
2009-04-19,66.0,V,,55.9,V,U
2009-04-20,65.7,V,,56.6,V,U
2009-04-21,64.9,V,,57.4,V,U
2009-04-22,63.8,V,,58.0,V,U
2009-04-23,62.5,V,,57.9,V,U
2009-04-24,61.5,V,,57.5,V,U
2009-04-25,61.0,V,,57.5,V,U
2009-04-26,60.6,V,,57.2,V,U
2009-04-27,60.2,V,,57.3,V,U
2009-04-28,60.2,V,,58.4,V,U
2009-04-29,59.7,V,,58.5,V,U
2009-04-30,59.1,V,,58.5,V,U
2009-05-01,58.9,V,,59.5,V,U
2009-05-02,58.3,V,,60.1,V,U
2009-05-03,57.5,V,,59.9,V,U
2009-05-04,56.8,V,,59.8,V,U
2009-05-05,57.0,V,,61.3,V,U
2009-05-06,58.1,V,,61.2,V,U
2009-05-07,58.5,V,,60.9,E,U
2009-05-08,58.0,V,,57.4,V,U
2009-05-09,57.0,V,,58.2,V,U
2009-05-10,56.1,V,,59.1,V,U
2009-05-11,56.1,V,,60.3,V,U
2009-05-12,55.4,V,,60.2,V,U
2009-05-13,55.1,V,,58.6,V,U
2009-05-14,55.8,V,,58.7,V,U
2009-05-15,55.8,V,,59.4,V,U
2009-05-16,55.0,V,,59.8,V,U
2009-05-17,54.2,V,,60.2,V,U
2009-05-18,53.2,V,,61.1,V,U
2009-05-19,52.3,V,,61.5,V,U
2009-05-20,51.3,V,,59.7,V,U
2009-05-21,50.8,V,,59.1,V,U
2009-05-22,49.4,V,,59.5,V,U
2009-05-23,48.2,V,,59.5,V,U
2009-05-24,47.0,V,,60.3,V,U
2009-05-25,45.5,V,,59.9,V,U
2009-05-26,44.1,V,,60.4,V,U
2009-05-27,43.1,V,,60.7,V,U
2009-05-28,41.2,V,,59.7,V,U
2009-05-29,39.5,V,,60.8,V,U
2009-05-30,37.2,V,,62.0,V,U
2009-05-31,34.9,V,,61.2,V,U
2009-06-01,32.5,V,,60.2,V,U
2009-06-02,30.0,V,,62.5,V,U
2009-06-03,27.4,V,,60.9,V,U
2009-06-04,24.7,V,,63.3,V,U
2009-06-05,22.0,V,,64.7,V,U
2009-06-06,19.4,V,,64.7,V,U
2009-06-07,17.7,V,,65.6,V,U
2009-06-08,16.2,V,,64.8,V,U
2009-06-09,14.7,V,,66.8,V,U
2009-06-10,12.7,V,,66.8,V,U
2009-06-11,10.5,V,,61.8,V,U
2009-06-12,8.6,V,,78.2,V,U
2009-06-13,5.3,V,,53.0,V,U
2009-06-14,2.3,V,,46.0,V,U
2009-06-15,0.7,V,,,,
2009-06-16,0.0,V,,,,
2009-06-17,0.0,E,,,,
2009-06-18,0.0,E,,,,
2009-06-19,0.0,E,,,,
2009-06-20,0.0,E,,,,
2009-06-21,0.0,E,,,,
2009-06-22,0.0,E,,,,
2009-06-23,0.0,E,,,,
2009-06-24,0.0,E,,,,
2009-06-25,0.0,E,,,,
2009-06-26,0.0,E,,,,
2009-06-27,0.0,E,,,,
2009-06-28,0.0,E,,,,
2009-06-29,0.0,E,,,,
2009-06-30,0.0,E,,,,
2009-07-01,0.0,E,,,,
2009-07-02,0.0,E,,,,
2009-07-03,0.0,E,,,,
2009-07-04,0.0,E,,,,
2009-07-05,0.0,E,,,,
2009-07-06,0.0,E,,,,
2009-07-07,0.0,E,,,,
2009-07-08,0.0,E,,,,
2009-07-09,0.0,E,,,,
2009-07-10,0.0,E,,,,
2009-07-11,0.0,E,,,,
2009-07-12,0.0,E,,,,
2009-07-13,0.0,E,,,,
2009-07-14,0.0,E,,,,
2009-07-15,0.0,E,,,,
2009-07-16,0.0,E,,,,
2009-07-17,0.0,E,,,,
2009-07-18,0.0,E,,,,
2009-07-19,0.0,E,,,,
2009-07-20,0.0,E,,,,
2009-07-21,0.0,E,,,,
2009-07-22,0.0,E,,,,
2009-07-23,0.0,E,,,,
2009-07-24,0.0,E,,,,
2009-07-25,0.0,E,,,,
2009-07-26,0.0,E,,,,
2009-07-27,0.0,E,,,,
2009-07-28,0.0,E,,,,
2009-07-29,0.0,E,,,,
2009-07-30,0.0,E,,,,
2009-07-31,0.0,E,,,,
2009-08-01,0.0,E,,,,
2009-08-02,0.0,E,,,,
2009-08-03,0.0,E,,,,
2009-08-04,0.0,E,,,,
2009-08-05,0.0,E,,,,
2009-08-06,0.0,E,,,,
2009-08-07,0.0,E,,,,
2009-08-08,0.0,E,,,,
2009-08-09,0.0,E,,,,
2009-08-10,0.0,E,,,,
2009-08-11,0.0,E,,,,
2009-08-12,0.0,E,,,,
2009-08-13,0.0,E,,,,
2009-08-14,0.0,E,,,,
2009-08-15,0.0,E,,,,
2009-08-16,0.0,E,,,,
2009-08-17,0.0,E,,,,
2009-08-18,0.0,E,,,,
2009-08-19,0.0,E,,,,
2009-08-20,0.0,E,,,,
2009-08-21,0.0,E,,,,
2009-08-22,0.0,E,,,,
2009-08-23,0.0,E,,,,
2009-08-24,0.0,E,,,,
2009-08-25,0.0,E,,,,
2009-08-26,0.0,E,,,,
2009-08-27,0.0,E,,,,
2009-08-28,0.0,E,,,,
2009-08-29,0.0,E,,,,
2009-08-30,0.0,E,,,,
2009-08-31,0.0,E,,,,
2009-09-01,0.0,E,,,,
2009-09-02,0.0,E,,,,
2009-09-03,0.0,E,,,,
2009-09-04,0.0,E,,,,
2009-09-05,0.0,E,,,,
2009-09-06,0.0,E,,,,
2009-09-07,0.0,E,,,,
2009-09-08,0.0,E,,,,
2009-09-09,0.0,E,,,,
2009-09-10,0.0,E,,,,
2009-09-11,0.0,E,,,,
2009-09-12,0.0,E,,,,
2009-09-13,0.0,E,,,,
2009-09-14,0.0,E,,,,
2009-09-15,0.0,E,,,,
2009-09-16,0.0,E,,,,
2009-09-17,0.0,E,,,,
2009-09-18,0.0,E,,,,
2009-09-19,0.0,E,,,,
2009-09-20,0.0,E,,,,
2009-09-21,0.0,E,,,,
2009-09-22,0.0,E,,,,
2009-09-23,0.0,E,,,,
2009-09-24,0.0,E,,,,
2009-09-25,0.0,E,,,,
2009-09-26,0.0,E,,,,
2009-09-27,0.0,E,,,,
2009-09-28,0.0,E,,,,
2009-09-29,0.0,E,,,,
2009-09-30,0.0,E,,,,
2009-10-01,0.0,E,,,,
2009-10-02,0.0,E,,,,
2009-10-03,0.0,E,,,,
2009-10-04,0.0,E,,,,
2009-10-05,0.0,E,,,,
2009-10-06,0.0,E,,,,
2009-10-07,0.0,E,,,,
