#
#
# US Geological Survey, Water Resources Data
# retrieved: 2021-11-11 13:13:10 EST      (vaww02)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 12201500 SAMISH RIVER NEAR BURLINGTON, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		149446	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
USGS	12201500	00060	149446	2016	1	342.1
USGS	12201500	00060	149446	2016	2	697.4
USGS	12201500	00060	149446	2016	3	381.6
USGS	12201500	00060	149446	2016	4	223.2
USGS	12201500	00060	149446	2016	5	76.7
USGS	12201500	00060	149446	2016	6	71.9
USGS	12201500	00060	149446	2016	7	41.1
USGS	12201500	00060	149446	2016	8	26.4
USGS	12201500	00060	149446	2016	9	38.9
USGS	12201500	00060	149446	2016	10	175
USGS	12201500	00060	149446	2016	11	528.8
USGS	12201500	00060	149446	2016	12	414.1
USGS	12201500	00060	149446	2017	1	316.1
USGS	12201500	00060	149446	2017	2	368.7
USGS	12201500	00060	149446	2017	3	652.1
USGS	12201500	00060	149446	2017	4	334.7
USGS	12201500	00060	149446	2017	5	215.4
USGS	12201500	00060	149446	2017	6	85.1
USGS	12201500	00060	149446	2017	7	36.5
USGS	12201500	00060	149446	2017	8	25
USGS	12201500	00060	149446	2017	9	24.3
USGS	12201500	00060	149446	2017	10	86.6
USGS	12201500	00060	149446	2017	11	332
USGS	12201500	00060	149446	2017	12	481.7
USGS	12201500	00060	149446	2018	1	523.6
USGS	12201500	00060	149446	2018	2	879.8
USGS	12201500	00060	149446	2018	3	328.2
USGS	12201500	00060	149446	2018	4	484.4
USGS	12201500	00060	149446	2018	5	106.2
USGS	12201500	00060	149446	2018	6	53.9
USGS	12201500	00060	149446	2018	7	31.6
USGS	12201500	00060	149446	2018	8	21.5
USGS	12201500	00060	149446	2018	9	29.3
USGS	12201500	00060	149446	2018	10	73
USGS	12201500	00060	149446	2018	11	493.2
USGS	12201500	00060	149446	2018	12	384.3
USGS	12201500	00060	149446	2019	1	348.9
USGS	12201500	00060	149446	2019	2	199.3
USGS	12201500	00060	149446	2019	3	188.3
USGS	12201500	00060	149446	2019	4	248
USGS	12201500	00060	149446	2019	5	74.8
USGS	12201500	00060	149446	2019	6	34.9
USGS	12201500	00060	149446	2019	7	27.4
USGS	12201500	00060	149446	2019	8	24.6
USGS	12201500	00060	149446	2019	9	74.3
USGS	12201500	00060	149446	2019	10	267.9
USGS	12201500	00060	149446	2019	11	197.3
USGS	12201500	00060	149446	2019	12	307.8
USGS	12201500	00060	149446	2020	1	795.5
USGS	12201500	00060	149446	2020	2	690.8
USGS	12201500	00060	149446	2020	3	295.7
USGS	12201500	00060	149446	2020	4	199.5
USGS	12201500	00060	149446	2020	5	165.7
USGS	12201500	00060	149446	2020	6	132.7
USGS	12201500	00060	149446	2020	7	73.8
USGS	12201500	00060	149446	2020	8	33.4
USGS	12201500	00060	149446	2020	9	31
USGS	12201500	00060	149446	2020	10	100.9
USGS	12201500	00060	149446	2020	11	287.9
USGS	12201500	00060	149446	2020	12	466.2
USGS	12201500	00060	149446	2021	1	512.4
USGS	12201500	00060	149446	2021	2	724.8
USGS	12201500	00060	149446	2021	3	262.6
USGS	12201500	00060	149446	2021	4	152.9
USGS	12201500	00060	149446	2021	5	76.2
USGS	12201500	00060	149446	2021	6	53.1

